2000 Treeline Meterological Hourly Data (Summary),,,,,,,,,
,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Column.Variable-units| Description,,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,,
,Note: -6999 denotes missing data,,,,,,,,
,,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm,
01/10/2000 12:00,56.30,-4.2,-6999,-6999,95.80,170.6,1.74,30.69,
01/10/2000 13:00,56.30,-4.1,-6999,-6999,93.90,151.5,3.50,30.89,
01/10/2000 14:00,56.40,-4.1,-6999,-6999,93.60,139.6,4.35,31.27,
01/10/2000 15:00,56.40,-2.9,-6999,-6999,95.60,151.1,3.43,31.66,
01/10/2000 16:00,56.40,-2.1,-6999,-6999,99.00,207.5,1.91,33.03,
01/10/2000 17:00,56.40,-1.4,-6999,-6999,99.80,242.3,1.17,33.13,
01/10/2000 18:00,56.40,-0.8,-6999,-6999,100.00,237.6,1.02,32.84,
01/10/2000 19:00,56.40,-0.6,-6999,-6999,99.80,250.9,0.99,32.65,
01/10/2000 20:00,56.60,-0.3,-6999,-6999,99.10,241.1,1.02,32.85,
01/10/2000 21:00,56.80,-0.1,-6999,-6999,98.50,237.0,1.13,32.65,
01/10/2000 22:00,56.90,0.3,-6999,-6999,94.40,234.8,1.13,32.65,
01/10/2000 23:00,57.70,0.7,-6999,-6999,91.50,225.0,1.36,32.56,
01/11/2000 00:00,61.20,0.7,-6999,-6999,91.20,228.2,1.21,32.46,
01/11/2000 01:00,61.20,0.9,-6999,-6999,91.50,220.0,1.71,32.46,
01/11/2000 02:00,61.20,1.6,-6999,-6999,88.80,238.8,2.06,32.27,
01/11/2000 03:00,61.30,1.8,-6999,-6999,88.40,244.3,2.51,32.08,
01/11/2000 04:00,61.30,1.8,-6999,-6999,89.10,231.4,3.15,31.98,
01/11/2000 05:00,61.30,1.5,-6999,-6999,92.10,252.0,2.98,31.69,
01/11/2000 06:00,61.30,1.1,-6999,-6999,95.30,232.9,2.28,31.69,
01/11/2000 07:00,61.30,0.6,-6999,-6999,99.50,291.5,3.43,31.49,
01/11/2000 08:00,61.30,0.3,-6999,-6999,99.90,306.2,3.86,31.39,
01/11/2000 09:00,61.30,-0.5,-6999,-6999,100.00,313.4,3.01,32.26,
01/11/2000 10:00,61.30,-0.6,-6999,-6999,100.30,315.8,2.34,33.14,
01/11/2000 11:00,61.30,-1.0,-6999,-6999,100.20,310.1,2.72,33.43,
01/11/2000 12:00,61.30,-1.3,-6999,-6999,99.90,307.5,2.78,33.62,
01/11/2000 13:00,61.50,-1.2,-6999,-6999,99.20,303.1,2.62,34.01,
01/11/2000 14:00,61.90,-1.1,-6999,-6999,99.60,276.7,0.99,34.60,
01/11/2000 15:00,62.50,-1.0,-6999,-6999,99.80,283.3,1.30,34.69,
01/11/2000 16:00,64.00,-0.6,-6999,-6999,99.60,236.3,1.62,34.40,
01/11/2000 17:00,64.80,-0.5,-6999,-6999,99.00,264.6,2.14,35.76,
01/11/2000 18:00,64.90,-2.2,-6999,-6999,99.40,315.1,3.79,38.28,
01/11/2000 19:00,64.90,-2.3,-6999,-6999,99.60,300.2,3.37,38.08,
01/11/2000 20:00,65.00,-2.6,-6999,-6999,99.30,289.0,2.29,38.86,
01/11/2000 21:00,65.00,-3.2,-6999,-6999,99.00,305.6,2.61,38.86,
01/11/2000 22:00,65.00,-3.5,-6999,-6999,98.80,306.1,3.51,38.46,
01/11/2000 23:00,65.00,-3.7,-6999,-6999,98.70,297.6,3.08,38.46,
01/12/2000 00:00,74.00,-4.0,-6999,-6999,98.40,288.0,3.63,38.08,
01/12/2000 01:00,74.00,-4.9,-6999,-6999,97.70,302.5,3.71,38.07,
01/12/2000 02:00,74.00,-5.8,-6999,-6999,96.90,303.6,3.82,37.87,
01/12/2000 03:00,74.00,-6.6,-6999,-6999,96.20,295.6,3.61,37.87,
01/12/2000 04:00,74.00,-7.5,-6999,-6999,95.60,297.3,2.46,37.66,
01/12/2000 05:00,74.00,-7.7,-6999,-6999,95.30,313.9,1.94,37.57,
01/12/2000 06:00,74.00,-7.6,-6999,-6999,95.00,313.9,2.80,37.47,
01/12/2000 07:00,74.00,-7.3,-6999,-6999,94.90,316.6,2.72,37.57,
01/12/2000 08:00,74.00,-7.0,-6999,-6999,94.60,313.0,1.95,37.47,
01/12/2000 09:00,74.00,-6.9,-6999,-6999,94.00,312.5,1.07,37.27,
01/12/2000 10:00,74.00,-6.5,-6999,-6999,90.90,303.5,1.53,36.99,
01/12/2000 11:00,74.00,-5.6,-6999,-6999,88.20,298.3,0.77,36.89,
01/12/2000 12:00,74.00,-4.8,-6999,-6999,86.40,186.4,0.78,36.90,
01/12/2000 13:00,74.20,-3.8,-6999,-6999,80.40,224.4,1.24,36.52,
01/12/2000 14:00,75.20,-3.9,-6999,-6999,72.50,214.1,1.65,36.43,
01/12/2000 15:00,75.40,-4.4,-6999,-6999,72.80,149.8,2.21,36.52,
01/12/2000 16:00,75.90,-4.5,-6999,-6999,69.62,152.1,2.12,36.42,
01/12/2000 17:00,79.40,-4.8,-6999,-6999,69.27,135.6,2.27,36.42,
01/12/2000 18:00,82.90,-4.9,-6999,-6999,70.20,135.2,4.87,36.32,
01/12/2000 19:00,85.30,-4.8,-6999,-6999,66.87,134.6,4.96,36.31,
01/12/2000 20:00,86.70,-4.8,-6999,-6999,69.49,132.7,4.60,36.12,
01/12/2000 21:00,86.80,-4.6,-6999,-6999,69.10,135.6,4.78,35.92,
01/12/2000 22:00,86.90,-4.3,-6999,-6999,67.94,138.6,5.57,35.93,
01/12/2000 23:00,86.90,-4.2,-6999,-6999,66.60,142.9,6.51,35.83,
01/13/2000 00:00,87.00,-3.2,-6999,-6999,62.98,140.5,5.71,35.54,
01/13/2000 01:00,87.00,-2.2,-6999,-6999,59.40,143.0,4.59,35.55,
01/13/2000 02:00,87.00,-1.7,-6999,-6999,58.63,153.0,4.22,35.55,
01/13/2000 03:00,87.00,-1.5,-6999,-6999,57.78,158.8,4.92,35.36,
01/13/2000 04:00,87.00,-1.4,-6999,-6999,59.96,165.2,5.53,35.36,
01/13/2000 05:00,87.00,-1.4,-6999,-6999,60.29,173.0,4.85,35.36,
01/13/2000 06:00,87.00,-1.0,-6999,-6999,61.40,172.0,4.01,35.26,
01/13/2000 07:00,87.00,-0.7,-6999,-6999,61.29,146.1,5.10,35.17,
01/13/2000 08:00,87.00,-0.6,-6999,-6999,62.66,164.0,4.64,35.17,
01/13/2000 09:00,87.00,0.0,-6999,-6999,61.43,167.4,4.80,35.17,
01/13/2000 10:00,87.00,0.3,-6999,-6999,60.60,164.6,5.49,34.98,
01/13/2000 11:00,87.00,0.7,-6999,-6999,60.59,164.1,6.02,34.79,
01/13/2000 12:00,87.00,1.0,-6999,-6999,61.31,168.3,6.07,34.98,
01/13/2000 13:00,87.40,-1.2,-6999,-6999,91.70,145.8,6.89,35.28,
01/13/2000 14:00,87.40,1.2,-6999,-6999,70.70,153.6,8.68,34.69,
01/13/2000 15:00,87.40,2.5,-6999,-6999,60.93,167.1,6.09,34.60,
01/13/2000 16:00,87.40,3.9,-6999,-6999,55.83,197.1,4.95,34.61,
01/13/2000 17:00,87.40,4.8,-6999,-6999,52.54,209.4,4.72,34.61,
01/13/2000 18:00,87.40,5.2,-6999,-6999,50.18,215.2,3.80,34.61,
01/13/2000 19:00,87.40,5.1,-6999,-6999,49.95,197.5,4.03,34.42,
01/13/2000 20:00,87.40,5.6,-6999,-6999,47.58,218.6,4.28,34.42,
01/13/2000 21:00,87.40,5.7,-6999,-6999,45.59,221.5,3.99,34.22,
01/13/2000 22:00,87.50,6.1,-6999,-6999,41.87,227.6,3.93,34.23,
01/13/2000 23:00,87.70,6.0,-6999,-6999,41.06,225.9,3.30,34.13,
01/14/2000 00:00,88.10,5.7,-6999,-6999,41.06,227.5,3.04,34.13,
01/14/2000 01:00,88.10,5.7,-6999,-6999,40.26,227.4,3.00,34.13,
01/14/2000 02:00,88.10,5.6,-6999,-6999,39.47,225.7,3.36,34.03,
01/14/2000 03:00,88.10,5.6,-6999,-6999,38.58,220.4,3.19,33.84,
01/14/2000 04:00,88.10,5.5,-6999,-6999,38.74,225.4,2.79,33.84,
01/14/2000 05:00,88.10,5.5,-6999,-6999,39.29,229.2,2.51,33.84,
01/14/2000 06:00,88.10,5.7,-6999,-6999,38.16,224.7,2.54,33.84,
01/14/2000 07:00,88.10,6.1,-6999,-6999,37.06,228.5,2.22,33.84,
01/14/2000 08:00,88.10,6.3,-6999,-6999,35.89,219.7,3.02,33.65,
01/14/2000 09:00,88.10,6.5,-6999,-6999,33.92,215.6,3.86,33.65,
01/14/2000 10:00,88.10,6.5,-6999,-6999,32.94,209.7,4.52,33.65,
01/14/2000 11:00,88.10,6.7,-6999,-6999,32.49,204.3,4.36,33.46,
01/14/2000 12:00,88.10,6.5,-6999,-6999,34.03,212.1,4.70,33.46,
01/14/2000 13:00,88.30,6.5,-6999,-6999,34.64,218.0,3.89,33.27,
01/14/2000 14:00,88.50,6.7,-6999,-6999,34.46,221.8,3.29,33.08,
01/14/2000 15:00,88.50,6.6,-6999,-6999,34.61,220.6,3.22,33.08,
01/14/2000 16:00,88.60,6.4,-6999,-6999,35.78,228.8,2.62,32.88,
01/14/2000 17:00,88.60,6.4,-6999,-6999,35.95,222.5,2.56,32.88,
01/14/2000 18:00,88.60,6.5,-6999,-6999,36.12,230.2,2.06,32.68,
01/14/2000 19:00,88.60,6.4,-6999,-6999,37.67,241.2,1.28,32.68,
01/14/2000 20:00,88.60,4.7,-6999,-6999,46.51,307.2,1.36,32.68,
01/14/2000 21:00,88.60,4.6,-6999,-6999,46.80,326.4,1.88,32.48,
01/14/2000 22:00,88.60,4.1,-6999,-6999,50.31,335.6,2.37,32.48,
01/14/2000 23:00,88.60,4.1,-6999,-6999,50.13,341.8,1.51,32.48,
01/15/2000 00:00,88.80,3.9,-6999,-6999,68.52,328.9,1.51,32.28,
01/15/2000 01:00,88.80,3.8,-6999,-6999,78.70,322.7,1.48,32.48,
01/15/2000 02:00,88.80,3.5,-6999,-6999,81.50,331.3,1.10,32.28,
01/15/2000 03:00,88.80,2.8,-6999,-6999,87.70,314.1,2.34,32.09,
01/15/2000 04:00,88.80,2.1,-6999,-6999,92.70,301.9,2.03,32.08,
01/15/2000 05:00,88.80,2.1,-6999,-6999,91.90,314.5,1.20,32.08,
01/15/2000 06:00,88.80,2.7,-6999,-6999,83.30,299.5,1.13,31.88,
01/15/2000 07:00,88.80,2.2,-6999,-6999,89.70,321.3,1.80,31.88,
01/15/2000 08:00,88.80,1.8,-6999,-6999,85.30,322.8,3.21,31.69,
01/15/2000 09:00,88.80,1.2,-6999,-6999,92.00,44.9,1.82,31.69,
01/15/2000 10:00,88.80,0.8,-6999,-6999,90.60,52.3,4.33,31.50,
01/15/2000 11:00,88.80,2.6,-6999,-6999,79.00,22.0,1.59,31.50,
01/15/2000 12:00,88.80,2.7,-6999,-6999,77.30,141.8,1.49,31.12,
01/15/2000 13:00,88.80,2.3,-6999,-6999,78.20,153.6,1.73,31.31,
01/15/2000 14:00,88.80,0.9,-6999,-6999,93.30,171.2,1.07,31.11,
01/15/2000 15:00,88.80,0.9,-6999,-6999,93.90,147.1,3.23,31.40,
01/15/2000 16:00,88.80,1.8,-6999,-6999,88.10,160.7,4.81,31.01,
01/15/2000 17:00,88.80,2.3,-6999,-6999,87.40,180.8,3.52,30.91,
01/15/2000 18:00,88.80,2.3,-6999,-6999,86.80,179.6,3.07,30.52,
01/15/2000 19:00,88.80,2.9,-6999,-6999,81.70,169.1,3.12,30.53,
01/15/2000 20:00,88.80,3.5,-6999,-6999,79.00,150.2,3.63,30.34,
01/15/2000 21:00,88.80,3.2,-6999,-6999,79.90,132.3,4.73,30.15,
01/15/2000 22:00,88.80,3.2,-6999,-6999,83.30,151.7,4.87,29.95,
01/15/2000 23:00,88.80,2.9,-6999,-6999,85.70,144.3,6.32,29.76,
01/16/2000 00:00,90.40,3.5,-6999,-6999,81.80,143.3,8.00,29.37,
01/16/2000 01:00,90.40,3.0,-6999,-6999,86.30,147.1,9.67,29.17,
01/16/2000 02:00,90.40,3.2,-6999,-6999,85.00,148.7,8.95,28.98,
01/16/2000 03:00,90.40,4.3,-6999,-6999,77.20,161.5,7.59,28.79,
01/16/2000 04:00,90.40,4.8,-6999,-6999,74.10,163.3,9.89,28.40,
01/16/2000 05:00,90.40,4.4,-6999,-6999,76.10,151.0,9.12,27.82,
01/16/2000 06:00,90.40,4.9,-6999,-6999,72.70,152.2,10.66,27.52,
01/16/2000 07:00,90.40,5.0,-6999,-6999,70.70,148.4,11.33,27.04,
01/16/2000 08:00,90.40,5.2,-6999,-6999,67.28,148.0,11.16,26.46,
01/16/2000 09:00,90.40,5.3,-6999,-6999,65.66,152.9,10.13,26.08,
01/16/2000 10:00,90.40,6.0,-6999,-6999,59.49,177.9,6.69,25.69,
01/16/2000 11:00,90.40,6.4,-6999,-6999,55.02,213.7,5.80,25.50,
01/16/2000 12:00,90.40,5.9,-6999,-6999,59.37,222.0,4.19,25.31,
01/16/2000 13:00,90.50,5.3,-6999,-6999,65.92,217.3,2.84,24.91,
01/16/2000 14:00,91.00,4.1,-6999,-6999,76.60,229.3,2.45,24.91,
01/16/2000 15:00,91.00,4.6,-6999,-6999,62.12,216.2,2.36,24.71,
01/16/2000 16:00,91.00,4.7,-6999,-6999,42.19,237.4,2.67,24.72,
01/16/2000 17:00,91.10,3.6,-6999,-6999,43.87,191.7,2.01,24.51,
01/16/2000 18:00,91.10,2.5,-6999,-6999,49.16,166.5,1.13,24.51,
01/16/2000 19:00,91.10,1.6,-6999,-6999,51.48,185.9,0.73,24.49,
01/16/2000 20:00,91.10,1.1,-6999,-6999,52.71,268.7,0.50,24.68,
01/16/2000 21:00,91.10,1.0,-6999,-6999,52.71,311.2,0.64,24.48,
01/16/2000 22:00,91.20,0.7,-6999,-6999,53.60,314.9,0.66,24.48,
01/16/2000 23:00,91.20,0.4,-6999,-6999,54.82,320.5,0.49,24.29,
01/17/2000 00:00,92.20,0.5,-6999,-6999,53.71,19.7,0.73,24.48,
01/17/2000 01:00,92.20,-0.4,-6999,-6999,55.87,319.1,0.09,24.47,
01/17/2000 02:00,92.20,-0.3,-6999,-6999,55.29,321.1,1.15,24.28,
01/17/2000 03:00,92.20,-0.6,-6999,-6999,57.64,330.4,1.05,24.08,
01/17/2000 04:00,92.20,-0.4,-6999,-6999,59.19,327.6,1.01,24.48,
01/17/2000 05:00,92.20,-0.1,-6999,-6999,59.06,342.1,2.03,24.29,
01/17/2000 06:00,92.20,-0.7,-6999,-6999,62.79,21.0,1.78,24.29,
01/17/2000 07:00,92.20,-0.9,-6999,-6999,64.66,38.4,2.14,24.29,
01/17/2000 08:00,92.20,-0.8,-6999,-6999,64.55,352.5,1.35,24.28,
01/17/2000 09:00,92.20,-1.0,-6999,-6999,64.85,4.3,1.53,23.99,
01/17/2000 10:00,92.20,0.4,-6999,-6999,58.29,47.3,1.15,23.99,
01/17/2000 11:00,92.20,2.1,-6999,-6999,49.86,349.2,1.24,23.71,
01/17/2000 12:00,92.20,4.3,-6999,-6999,48.81,239.6,0.49,23.44,
01/17/2000 13:00,92.20,3.6,-6999,-6999,52.95,197.2,0.85,23.54,
01/17/2000 14:00,92.20,1.9,-6999,-6999,62.35,221.7,0.54,23.83,
01/17/2000 15:00,92.20,1.7,-6999,-6999,60.73,141.3,1.34,23.93,
01/17/2000 16:00,92.20,2.1,-6999,-6999,55.12,152.2,2.44,23.93,
01/17/2000 17:00,92.20,1.8,-6999,-6999,55.62,151.9,1.73,23.92,
01/17/2000 18:00,92.20,2.0,-6999,-6999,44.48,139.9,4.54,23.92,
01/17/2000 19:00,92.20,1.0,-6999,-6999,53.04,141.7,1.89,23.92,
01/17/2000 20:00,92.20,1.6,-6999,-6999,44.62,134.8,4.39,23.91,
01/17/2000 21:00,92.20,2.0,-6999,-6999,42.37,134.5,3.75,23.91,
01/17/2000 22:00,92.20,1.7,-6999,-6999,46.59,133.2,2.15,23.91,
01/17/2000 23:00,92.20,1.5,-6999,-6999,49.33,129.8,1.63,24.01,
01/18/2000 00:00,92.20,1.8,-6999,-6999,49.47,132.8,1.02,23.91,
01/18/2000 01:00,92.20,1.1,-6999,-6999,52.00,119.2,0.36,23.91,
01/18/2000 02:00,92.20,1.2,-6999,-6999,53.08,141.2,0.49,23.91,
01/18/2000 03:00,92.20,1.8,-6999,-6999,53.20,145.0,0.32,23.81,
01/18/2000 04:00,92.20,2.3,-6999,-6999,54.09,131.7,1.77,23.72,
01/18/2000 05:00,92.20,2.3,-6999,-6999,56.14,117.8,1.66,23.81,
01/18/2000 06:00,92.20,2.0,-6999,-6999,58.49,130.8,1.06,23.82,
01/18/2000 07:00,92.20,2.0,-6999,-6999,59.86,115.1,1.82,23.72,
01/18/2000 08:00,92.20,2.1,-6999,-6999,60.08,127.6,2.49,23.81,
01/18/2000 09:00,92.20,1.6,-6999,-6999,62.37,110.5,1.20,23.72,
01/18/2000 10:00,92.20,2.3,-6999,-6999,60.20,23.0,0.73,23.73,
01/18/2000 11:00,92.20,1.0,-6999,-6999,63.17,326.8,0.52,23.73,
01/18/2000 12:00,92.20,2.7,-6999,-6999,58.53,303.1,0.55,23.34,
01/18/2000 13:00,92.20,3.1,-6999,-6999,57.55,287.4,0.41,23.35,
01/18/2000 14:00,92.20,2.8,-6999,-6999,59.41,264.5,0.22,23.54,
01/18/2000 15:00,92.20,2.1,-6999,-6999,68.57,95.2,0.72,23.74,
01/18/2000 16:00,92.20,0.5,-6999,-6999,91.00,214.0,0.42,23.34,
01/18/2000 17:00,92.20,0.8,-6999,-6999,94.90,39.9,0.56,23.53,
01/18/2000 18:00,92.20,0.1,-6999,-6999,98.60,319.0,0.44,23.43,
01/18/2000 19:00,92.20,0.0,-6999,-6999,98.60,287.5,0.34,23.91,
01/18/2000 20:00,92.20,-0.3,-6999,-6999,99.60,289.1,0.44,23.33,
01/18/2000 21:00,92.20,-0.3,-6999,-6999,99.90,300.6,0.02,23.81,
01/18/2000 22:00,92.20,-0.4,-6999,-6999,100.10,301.0,0.39,23.91,
01/18/2000 23:00,92.20,-0.6,-6999,-6999,100.30,291.4,0.11,24.49,
01/19/2000 00:00,92.20,-0.8,-6999,-6999,100.50,298.1,0.07,24.49,
01/19/2000 01:00,92.20,-0.7,-6999,-6999,100.00,326.5,0.44,24.49,
01/19/2000 02:00,92.20,-0.5,-6999,-6999,98.10,318.8,0.66,24.49,
01/19/2000 03:00,92.20,-0.1,-6999,-6999,95.90,344.1,1.07,24.49,
01/19/2000 04:00,92.20,0.3,-6999,-6999,93.40,317.8,1.13,24.49,
01/19/2000 05:00,92.20,-0.1,-6999,-6999,95.10,94.8,0.64,24.49,
01/19/2000 06:00,92.20,-0.3,-6999,-6999,96.70,319.9,0.68,24.49,
01/19/2000 07:00,92.20,-0.5,-6999,-6999,97.90,327.2,0.54,24.49,
01/19/2000 08:00,92.20,-0.3,-6999,-6999,97.90,333.5,0.93,24.49,
01/19/2000 09:00,92.20,0.1,-6999,-6999,96.50,321.2,0.80,24.49,
01/19/2000 10:00,92.20,0.7,-6999,-6999,93.00,308.0,0.08,24.49,
01/19/2000 11:00,92.20,1.0,-6999,-6999,92.80,138.7,0.58,24.40,
01/19/2000 12:00,92.20,2.6,-6999,-6999,85.10,147.3,0.94,24.12,
01/19/2000 13:00,92.20,1.8,-6999,-6999,89.10,201.4,0.56,24.32,
01/19/2000 14:00,92.20,1.8,-6999,-6999,89.60,187.4,0.99,23.93,
01/19/2000 15:00,92.30,3.9,-6999,-6999,80.80,187.7,1.06,24.13,
01/19/2000 16:00,92.70,2.9,-6999,-6999,84.40,170.1,1.80,24.13,
01/19/2000 17:00,94.00,2.4,-6999,-6999,81.20,145.9,4.17,24.13,
01/19/2000 18:00,95.00,2.4,-6999,-6999,78.60,144.8,5.28,24.12,
01/19/2000 19:00,95.50,2.5,-6999,-6999,76.90,139.6,4.59,23.92,
01/19/2000 20:00,95.70,2.9,-6999,-6999,72.60,141.7,4.66,23.92,
01/19/2000 21:00,95.80,3.4,-6999,-6999,68.84,148.5,4.41,23.93,
01/19/2000 22:00,95.80,3.5,-6999,-6999,67.55,137.2,5.61,23.93,
01/19/2000 23:00,96.10,3.2,-6999,-6999,73.00,151.1,4.58,23.83,
01/20/2000 00:00,97.80,3.4,-6999,-6999,73.60,138.4,6.32,23.74,
01/20/2000 01:00,97.80,4.1,-6999,-6999,73.70,149.6,3.56,23.35,
01/20/2000 02:00,97.80,4.2,-6999,-6999,72.80,141.9,4.52,23.35,
01/20/2000 03:00,97.80,4.4,-6999,-6999,72.20,150.2,3.91,23.25,
01/20/2000 04:00,97.80,4.3,-6999,-6999,74.60,190.1,2.25,23.25,
01/20/2000 05:00,97.80,4.3,-6999,-6999,76.50,207.4,1.04,23.15,
01/20/2000 06:00,97.80,4.3,-6999,-6999,75.90,215.4,0.92,23.25,
01/20/2000 07:00,97.80,4.2,-6999,-6999,75.50,241.3,0.28,22.96,
01/20/2000 08:00,97.80,4.5,-6999,-6999,73.20,196.2,0.87,22.77,
01/20/2000 09:00,97.80,3.6,-6999,-6999,76.80,214.5,0.77,22.96,
01/20/2000 10:00,97.80,4.0,-6999,-6999,74.20,213.3,0.60,22.77,
01/20/2000 11:00,97.80,5.9,-6999,-6999,66.88,213.7,1.03,22.96,
01/20/2000 12:00,97.80,4.7,-6999,-6999,76.90,250.6,0.44,22.58,
01/20/2000 13:00,97.80,2.8,-6999,-6999,83.40,144.2,1.34,22.19,
01/20/2000 14:00,97.80,4.1,-6999,-6999,77.80,145.0,0.75,22.38,
01/20/2000 15:00,97.80,5.2,-6999,-6999,77.90,188.9,0.19,22.01,
01/20/2000 16:00,97.80,3.8,-6999,-6999,85.10,340.0,0.35,22.19,
01/20/2000 17:00,97.80,4.0,-6999,-6999,75.40,55.1,0.76,22.09,
01/20/2000 18:00,97.80,3.9,-6999,-6999,73.60,86.7,1.55,22.18,
01/20/2000 19:00,97.80,3.6,-6999,-6999,73.20,66.3,1.88,22.18,
01/20/2000 20:00,97.80,3.2,-6999,-6999,73.80,67.6,0.59,22.17,
01/20/2000 21:00,97.80,2.8,-6999,-6999,78.10,61.7,0.50,21.78,
01/20/2000 22:00,97.80,1.6,-6999,-6999,87.00,330.8,1.17,22.26,
01/20/2000 23:00,97.80,2.5,-6999,-6999,78.60,9.7,0.58,22.16,
01/21/2000 00:00,97.80,1.9,-6999,-6999,82.20,59.5,0.86,21.97,
01/21/2000 01:00,97.80,1.9,-6999,-6999,83.10,217.3,0.42,21.97,
01/21/2000 02:00,97.80,1.2,-6999,-6999,86.90,172.8,0.43,21.96,
01/21/2000 03:00,97.80,1.2,-6999,-6999,82.10,316.2,1.14,21.76,
01/21/2000 04:00,97.80,0.9,-6999,-6999,74.70,313.6,1.67,21.96,
01/21/2000 05:00,97.80,0.2,-6999,-6999,73.30,311.7,1.47,21.96,
01/21/2000 06:00,97.80,-0.4,-6999,-6999,69.73,309.9,1.42,21.86,
01/21/2000 07:00,97.80,-0.5,-6999,-6999,70.50,303.9,0.97,21.76,
01/21/2000 08:00,97.80,-0.9,-6999,-6999,70.80,310.4,1.00,21.76,
01/21/2000 09:00,97.80,-0.9,-6999,-6999,73.10,309.7,0.29,21.76,
01/21/2000 10:00,97.80,-0.6,-6999,-6999,74.50,302.0,0.62,21.76,
01/21/2000 11:00,97.80,0.8,-6999,-6999,64.02,323.1,1.41,21.58,
01/21/2000 12:00,97.80,1.2,-6999,-6999,61.24,307.6,1.79,21.49,
01/21/2000 13:00,97.80,1.5,-6999,-6999,61.61,301.5,1.75,21.40,
01/21/2000 14:00,97.80,1.4,-6999,-6999,70.80,293.3,1.10,21.40,
01/21/2000 15:00,97.80,1.1,-6999,-6999,66.99,306.1,1.03,21.41,
01/21/2000 16:00,97.80,0.7,-6999,-6999,78.50,261.8,0.36,21.20,
01/21/2000 17:00,97.80,-0.4,-6999,-6999,92.00,246.2,0.11,21.40,
01/21/2000 18:00,97.80,-1.0,-6999,-6999,74.50,62.1,0.48,21.77,
01/21/2000 19:00,97.80,-1.0,-6999,-6999,60.85,346.8,0.84,21.57,
01/21/2000 20:00,97.80,-1.3,-6999,-6999,64.05,329.4,0.78,21.36,
01/21/2000 21:00,97.80,-1.3,-6999,-6999,65.90,330.7,0.36,21.36,
01/21/2000 22:00,97.80,-1.3,-6999,-6999,66.00,5.9,0.69,21.36,
01/21/2000 23:00,97.80,-1.3,-6999,-6999,62.18,346.3,0.21,21.36,
01/22/2000 00:00,97.80,-2.0,-6999,-6999,68.61,31.2,0.33,21.45,
01/22/2000 01:00,97.80,-1.8,-6999,-6999,70.20,57.4,0.80,21.74,
01/22/2000 02:00,97.80,-1.1,-6999,-6999,74.00,50.6,1.20,21.36,
01/22/2000 03:00,97.80,-1.6,-6999,-6999,77.80,324.0,0.25,21.56,
01/22/2000 04:00,97.80,-1.8,-6999,-6999,76.20,79.3,0.85,21.56,
01/22/2000 05:00,97.80,-1.3,-6999,-6999,81.70,188.8,0.56,21.56,
01/22/2000 06:00,97.80,-3.4,-6999,-6999,97.20,145.4,0.52,20.78,
01/22/2000 07:00,97.80,-3.2,-6999,-6999,96.10,105.7,0.97,22.53,
01/22/2000 08:00,97.80,-2.6,-6999,-6999,97.10,287.0,0.49,22.92,
01/22/2000 09:00,97.80,-2.8,-6999,-6999,99.20,267.3,0.25,23.12,
01/22/2000 10:00,97.80,-2.7,-6999,-6999,98.90,293.0,1.27,22.92,
01/22/2000 11:00,97.80,-2.3,-6999,-6999,97.70,264.8,0.56,22.93,
01/22/2000 12:00,97.80,-1.4,-6999,-6999,92.70,239.1,0.42,22.93,
01/22/2000 13:00,98.20,-1.7,-6999,-6999,87.70,293.0,0.98,22.94,
01/22/2000 14:00,99.10,-2.0,-6999,-6999,84.50,303.5,1.35,22.84,
01/22/2000 15:00,99.10,-1.7,-6999,-6999,83.30,307.0,1.42,22.83,
01/22/2000 16:00,99.10,-1.6,-6999,-6999,78.80,323.3,2.51,22.93,
01/22/2000 17:00,99.10,-1.5,-6999,-6999,76.60,331.8,1.82,23.12,
01/22/2000 18:00,99.10,-1.7,-6999,-6999,77.50,338.5,2.26,23.12,
01/22/2000 19:00,99.10,-1.8,-6999,-6999,76.00,341.9,2.36,23.12,
01/22/2000 20:00,99.10,-1.7,-6999,-6999,74.20,343.9,1.47,23.12,
01/22/2000 21:00,99.10,-2.7,-6999,-6999,77.80,339.2,0.70,22.91,
