2012 Shingle Creek Ridge Meterological Hourly Data (Summary),,,,,,,,,,,
,,,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,,,
07/10/2012 13:00,534.70,27.4,860.0,561.5,34.8,89.0,1.2,-6999,,,
07/10/2012 14:00,534.70,28.7,889.0,580.5,32.1,71.7,1.1,-6999,,,
07/10/2012 15:00,534.70,29.6,801.0,503.1,30.3,74.3,1.4,-6999,,,
07/10/2012 16:00,534.70,29.9,664.3,393.1,24.3,71.0,1.7,-6999,,,
07/10/2012 17:00,534.70,30.5,556.5,311.1,19.9,89.6,1.9,-6999,,,
07/10/2012 18:00,534.70,30.1,398.3,201.6,20.8,100.2,1.8,-6999,,,
07/10/2012 19:00,534.70,28.5,205.5,66.7,19.1,112.5,0.9,-6999,,,
07/10/2012 20:00,534.70,27.9,120.0,20.6,19.5,223.6,0.6,-6999,,,
07/10/2012 21:00,534.70,27.1,14.9,-68.2,19.4,254.8,1.2,-6999,,,
07/10/2012 22:00,534.70,26.5,0.0,-81.7,19.9,259.8,0.7,-6999,,,
07/10/2012 23:00,534.70,26.2,0.0,-76.7,20.3,262.2,0.2,-6999,,,
07/11/2012 00:00,534.70,26.3,0.0,-74.4,20.3,259.2,0.6,-6999,,,
07/11/2012 01:00,534.70,25.6,0.0,-76.6,22.1,259.5,1.4,-6999,,,
07/11/2012 02:00,534.70,25.8,0.0,-74.2,21.5,239.0,0.1,-6999,,,
07/11/2012 03:00,534.70,25.6,0.0,-72.8,21.4,255.4,0.2,-6999,,,
07/11/2012 04:00,534.70,25.1,0.0,-73.2,22.7,269.8,0.9,-6999,,,
07/11/2012 05:00,534.70,23.9,0.0,-80.2,26.6,277.7,3.6,-6999,,,
07/11/2012 06:00,534.70,22.9,1.1,-83.8,31.3,275.8,4.4,-6999,,,
07/11/2012 07:00,534.70,21.1,63.7,-0.4,38.2,148.9,2.1,-6999,,,
07/11/2012 08:00,534.70,21.4,31.9,-4.1,36.4,259.0,1.7,-6999,,,
07/11/2012 09:00,534.70,22.5,57.4,5.7,31.0,341.9,1.8,-6999,,,
07/11/2012 10:00,534.70,24.1,494.0,293.0,33.9,30.7,1.3,-6999,,,
07/11/2012 11:00,534.70,26.4,698.8,426.3,31.3,292.8,1.7,-6999,,,
07/11/2012 12:00,534.70,27.7,797.1,493.5,30.5,80.7,1.7,-6999,,,
07/11/2012 13:00,534.70,27.2,849.0,533.1,36.4,85.1,1.3,-6999,,,
07/11/2012 14:00,534.73,28.7,886.0,558.2,33.1,69.6,1.4,-6999,,,
07/11/2012 15:00,534.76,29.4,826.0,505.7,29.3,81.0,1.5,-6999,,,
07/11/2012 16:00,534.79,30.3,726.4,430.9,24.0,91.7,1.6,-6999,,,
07/11/2012 17:00,534.79,30.7,579.8,323.7,21.6,79.7,1.8,-6999,,,
07/11/2012 18:00,534.79,30.5,422.7,216.4,23.5,91.1,1.7,-6999,,,
07/11/2012 19:00,534.79,29.4,300.0,143.3,27.0,96.4,1.6,-6999,,,
07/11/2012 20:00,534.79,28.4,123.7,10.0,27.4,102.5,0.5,-6999,,,
07/11/2012 21:00,534.79,26.6,1.6,-87.1,24.2,249.1,0.3,-6999,,,
07/11/2012 22:00,534.79,26.3,0.0,-85.4,22.9,233.6,0.9,-6999,,,
07/11/2012 23:00,534.79,26.4,0.0,-86.1,22.5,251.9,1.9,-6999,,,
07/12/2012 00:00,534.79,26.0,0.0,-90.8,24.9,266.7,3.1,-6999,,,
07/12/2012 01:00,534.79,25.2,0.0,-90.1,27.5,280.2,3.2,-6999,,,
07/12/2012 02:00,534.79,24.4,0.0,-88.0,29.4,277.6,3.4,-6999,,,
07/12/2012 03:00,534.79,24.1,0.0,-82.4,27.3,287.4,1.9,-6999,,,
07/12/2012 04:00,534.79,23.1,0.0,-80.7,31.2,278.0,3.3,-6999,,,
07/12/2012 05:00,534.79,23.1,0.0,-80.2,30.7,287.6,3.7,-6999,,,
07/12/2012 06:00,534.79,22.9,0.0,-82.5,30.0,285.0,3.2,-6999,,,
07/12/2012 07:00,534.79,22.7,72.3,-13.7,31.0,272.0,1.4,-6999,,,
07/12/2012 08:00,534.79,24.3,275.2,123.1,32.4,290.1,1.6,-6999,,,
07/12/2012 09:00,534.79,26.3,413.7,206.4,26.9,278.0,2.0,-6999,,,
07/12/2012 10:00,534.79,26.4,573.5,319.9,31.7,70.2,0.9,-6999,,,
07/12/2012 11:00,534.79,28.0,719.0,422.7,29.1,327.5,1.0,-6999,,,
07/12/2012 12:00,534.79,28.8,838.0,507.4,25.5,293.6,2.3,-6999,,,
07/12/2012 13:00,534.79,29.6,892.0,543.3,24.5,296.5,2.4,-6999,,,
07/12/2012 14:00,534.79,31.6,891.0,532.9,22.5,3.9,1.6,-6999,,,
07/12/2012 15:00,534.79,32.6,873.0,523.6,16.3,0.6,2.1,-6999,,,
07/12/2012 16:00,534.79,33.0,618.7,327.3,13.4,87.1,1.4,-6999,,,
07/12/2012 17:00,534.79,32.8,491.9,236.7,12.4,87.3,1.9,-6999,,,
07/12/2012 18:00,534.79,31.9,300.4,119.8,14.4,114.9,0.7,-6999,,,
07/12/2012 19:00,534.79,30.9,157.2,28.3,14.3,244.3,0.3,-6999,,,
07/12/2012 20:00,534.79,30.4,105.1,-6.4,12.8,255.9,2.1,-6999,,,
07/12/2012 21:00,534.79,29.6,8.0,-84.2,12.9,259.2,2.5,-6999,,,
07/12/2012 22:00,534.79,29.2,0.0,-88.9,13.9,276.4,2.9,-6999,,,
07/12/2012 23:00,534.79,28.9,0.0,-83.5,14.5,281.8,2.6,-6999,,,
07/13/2012 00:00,534.79,27.7,0.0,-85.2,16.6,290.3,3.2,-6999,,,
07/13/2012 01:00,534.79,26.7,0.0,-80.6,18.7,293.9,3.9,-6999,,,
07/13/2012 02:00,534.79,26.8,0.0,-64.1,19.8,251.0,0.6,-6999,,,
07/13/2012 03:00,534.79,26.5,0.0,-61.0,20.2,246.1,0.1,-6999,,,
07/13/2012 04:00,534.79,26.2,0.0,-53.6,20.8,238.8,0.4,-6999,,,
07/13/2012 05:00,534.84,24.4,0.0,-53.6,24.9,189.5,0.9,-6999,,,
07/13/2012 06:00,534.84,23.6,0.0,-41.8,26.8,204.5,0.5,-6999,,,
07/13/2012 07:00,534.84,23.1,76.5,17.1,29.4,236.3,0.8,-6999,,,
07/13/2012 08:00,534.84,22.6,173.7,75.0,35.7,315.1,0.6,-6999,,,
07/13/2012 09:00,534.84,23.0,202.9,103.9,38.2,194.4,0.4,-6999,,,
07/13/2012 10:00,534.84,22.7,326.6,197.2,44.1,249.5,1.1,-6999,,,
07/13/2012 11:00,534.84,23.5,432.8,261.6,39.3,285.1,1.3,-6999,,,
07/13/2012 12:00,534.84,22.3,268.7,164.4,41.7,305.2,1.9,-6999,,,
07/13/2012 13:00,534.84,21.9,269.8,171.5,43.6,300.2,4.0,-6999,,,
07/13/2012 14:00,534.84,21.9,222.5,133.7,42.0,282.3,5.1,-6999,,,
07/13/2012 15:00,534.94,20.9,455.7,311.6,45.9,300.9,5.6,-6999,,,
07/13/2012 16:00,534.95,22.2,574.1,362.8,44.0,310.4,3.7,-6999,,,
07/13/2012 17:00,534.96,21.5,447.1,278.7,47.3,309.8,4.2,-6999,,,
07/13/2012 18:00,534.97,20.3,243.2,132.6,53.2,287.6,3.8,-6999,,,
07/13/2012 19:00,534.98,19.3,171.0,67.9,58.7,277.2,3.3,-6999,,,
07/13/2012 20:00,534.99,18.7,64.8,-4.0,59.9,286.2,3.4,-6999,,,
07/13/2012 21:00,534.99,18.6,3.2,-57.7,59.2,277.4,3.5,-6999,,,
07/13/2012 22:00,534.99,18.3,0.0,-62.1,60.1,276.3,3.5,-6999,,,
07/13/2012 23:00,534.99,18.2,0.0,-62.2,60.4,281.6,3.7,-6999,,,
07/14/2012 00:00,534.99,18.0,0.0,-73.5,60.7,285.8,3.6,-6999,,,
07/14/2012 01:00,534.99,17.8,0.0,-75.4,61.4,290.3,3.9,-6999,,,
07/14/2012 02:00,534.99,17.9,0.0,-72.3,61.1,290.5,4.6,-6999,,,
07/14/2012 03:00,534.99,17.9,0.0,-67.0,61.1,292.8,4.7,-6999,,,
07/14/2012 04:00,534.99,17.7,0.0,-72.1,61.7,289.5,4.4,-6999,,,
07/14/2012 05:00,535.00,17.6,0.0,-70.5,62.8,286.8,4.5,-6999,,,
07/14/2012 06:00,535.01,17.5,0.0,-69.8,63.0,286.5,4.3,-6999,,,
07/14/2012 07:00,535.02,17.9,78.6,-2.6,62.3,291.7,4.7,-6999,,,
07/14/2012 08:00,535.03,18.8,302.9,170.1,60.2,291.0,5.5,-6999,,,
07/14/2012 09:00,535.04,19.5,335.8,207.2,59.1,293.3,4.7,-6999,,,
07/14/2012 10:00,535.04,19.4,305.5,193.2,59.6,295.7,5.0,-6999,,,
07/14/2012 11:00,535.04,19.4,212.0,127.4,60.2,282.3,4.4,-6999,,,
07/14/2012 12:00,535.04,20.1,488.8,317.9,60.8,279.0,4.0,-6999,,,
07/14/2012 13:00,535.04,22.5,559.8,351.3,52.6,321.2,1.4,-6999,,,
07/14/2012 14:00,535.04,24.8,795.5,517.9,44.0,17.0,1.7,-6999,,,
07/14/2012 15:00,535.05,25.8,602.2,370.6,38.0,28.9,1.7,-6999,,,
07/14/2012 16:00,535.05,26.0,721.1,454.9,37.9,311.4,2.5,-6999,,,
07/14/2012 17:00,535.06,25.8,502.3,287.9,37.4,294.0,1.8,-6999,,,
07/14/2012 18:00,535.07,23.7,237.4,120.1,40.9,353.5,2.9,-6999,,,
07/14/2012 19:00,535.07,21.8,83.4,16.7,45.0,15.1,2.0,-6999,,,
07/14/2012 20:00,535.07,20.3,46.7,-10.7,50.7,75.1,3.0,-6999,,,
07/14/2012 21:00,535.07,20.4,0.0,-51.5,37.9,265.2,1.2,-6999,,,
07/14/2012 22:00,535.07,19.3,0.0,-57.5,47.3,236.3,0.7,-6999,,,
07/14/2012 23:00,535.07,15.9,0.0,-15.4,82.1,59.2,2.0,-6999,,,
07/15/2012 00:00,535.07,15.9,0.0,-21.8,76.1,303.0,4.6,-6999,,,
07/15/2012 01:00,535.09,15.3,0.0,-50.9,76.0,238.2,1.9,-6999,,,
07/15/2012 02:00,535.10,15.9,0.0,-69.0,70.8,266.1,2.8,-6999,,,
07/15/2012 03:00,535.12,16.0,0.0,-69.1,73.7,274.4,3.3,-6999,,,
07/15/2012 04:00,535.12,15.3,0.0,-65.1,72.9,288.4,1.1,-6999,,,
07/15/2012 05:00,535.14,14.7,0.0,-63.6,76.9,93.9,0.5,-6999,,,
07/15/2012 06:00,535.16,14.1,0.0,-65.5,81.8,102.6,0.2,-6999,,,
07/15/2012 07:00,535.18,14.0,73.9,0.5,83.7,108.3,0.4,-6999,,,
07/15/2012 08:00,535.18,15.1,259.4,171.6,83.4,89.6,0.9,-6999,,,
07/15/2012 09:00,535.18,15.7,308.7,212.8,83.4,83.7,0.8,-6999,,,
07/15/2012 10:00,535.18,16.0,330.5,234.5,81.9,77.0,1.4,-6999,,,
07/15/2012 11:00,535.18,17.5,593.0,425.1,77.0,92.0,1.7,-6999,,,
07/15/2012 12:00,535.18,18.1,546.2,370.6,73.7,86.8,1.6,-6999,,,
07/15/2012 13:00,535.18,19.6,804.0,539.8,61.5,71.3,1.8,-6999,,,
07/15/2012 14:00,535.18,20.1,699.0,446.6,52.5,87.1,1.9,-6999,,,
07/15/2012 15:00,535.18,21.9,869.0,545.9,36.7,95.0,2.2,-6999,,,
07/15/2012 16:00,535.18,22.9,768.9,468.4,33.0,79.9,2.4,-6999,,,
07/15/2012 17:00,535.18,23.7,622.3,361.6,32.9,88.9,2.4,-6999,,,
07/15/2012 18:00,535.18,23.8,446.6,233.6,31.8,93.9,2.3,-6999,,,
07/15/2012 19:00,535.18,23.6,314.4,156.5,31.4,176.5,1.1,-6999,,,
07/15/2012 20:00,535.18,21.6,128.0,15.2,36.5,279.3,2.3,-6999,,,
07/15/2012 21:00,535.18,20.8,3.7,-89.9,33.6,256.4,2.6,-6999,,,
07/15/2012 22:00,535.18,20.1,0.0,-88.3,34.3,278.6,3.0,-6999,,,
07/15/2012 23:00,535.18,20.2,0.0,-90.0,34.0,283.8,4.6,-6999,,,
07/16/2012 00:00,535.18,19.6,0.0,-85.8,34.0,287.8,4.5,-6999,,,
07/16/2012 01:00,535.18,19.7,0.0,-77.7,32.6,285.7,3.6,-6999,,,
07/16/2012 02:00,535.18,20.3,0.0,-54.4,31.2,273.7,2.2,-6999,,,
07/16/2012 03:00,535.18,20.5,0.0,-67.0,32.5,287.6,2.7,-6999,,,
07/16/2012 04:00,535.18,20.2,0.0,-70.1,36.9,295.3,3.6,-6999,,,
07/16/2012 05:00,535.18,19.8,0.0,-76.3,39.5,307.1,4.8,-6999,,,
07/16/2012 06:00,535.18,19.4,5.3,-74.4,42.6,314.2,6.3,-6999,,,
07/16/2012 07:00,535.18,19.0,87.1,-5.9,44.7,308.6,5.9,-6999,,,
07/16/2012 08:00,535.18,19.6,254.5,141.9,44.8,283.9,4.3,-6999,,,
07/16/2012 09:00,535.18,19.0,161.0,97.2,47.8,301.6,4.4,-6999,,,
07/16/2012 10:00,535.18,20.0,288.5,189.3,46.9,269.0,2.6,-6999,,,
07/16/2012 11:00,535.18,20.7,318.2,203.9,47.6,279.0,2.2,-6999,,,
07/16/2012 12:00,535.18,20.6,359.1,232.6,45.6,282.0,4.9,-6999,,,
07/16/2012 13:00,535.18,20.9,647.5,431.4,40.9,284.8,4.9,-6999,,,
07/16/2012 14:00,535.18,20.7,362.8,221.8,38.7,290.9,5.6,-6999,,,
07/16/2012 15:00,535.18,20.2,400.5,255.0,42.0,293.3,5.1,-6999,,,
07/16/2012 16:00,535.20,21.1,536.0,341.1,40.3,297.8,3.8,-6999,,,
07/16/2012 17:00,535.22,21.7,363.3,210.2,37.0,314.6,2.5,-6999,,,
07/16/2012 18:00,535.23,22.2,367.5,206.9,35.5,282.5,1.7,-6999,,,
07/16/2012 19:00,535.23,21.2,200.7,93.6,38.3,238.8,1.6,-6999,,,
07/16/2012 20:00,535.23,20.1,87.6,-3.6,41.0,258.4,1.7,-6999,,,
07/16/2012 21:00,535.23,19.0,0.0,-73.3,43.6,264.6,2.3,-6999,,,
07/16/2012 22:00,535.23,18.6,0.0,-81.1,45.2,273.1,2.1,-6999,,,
07/16/2012 23:00,535.23,18.2,0.0,-71.3,47.1,284.7,2.8,-6999,,,
07/17/2012 00:00,535.23,18.2,0.0,-65.7,47.6,286.0,3.5,-6999,,,
07/17/2012 01:00,535.24,18.2,0.0,-69.2,47.6,282.8,2.7,-6999,,,
07/17/2012 02:00,535.25,18.0,0.0,-79.6,48.0,282.2,2.5,-6999,,,
07/17/2012 03:00,535.26,17.6,0.0,-79.2,49.2,281.3,2.7,-6999,,,
07/17/2012 04:00,535.26,17.9,0.0,-77.7,47.2,276.6,2.3,-6999,,,
07/17/2012 05:00,535.27,18.0,0.0,-77.8,45.8,269.1,2.3,-6999,,,
07/17/2012 06:00,535.32,17.6,0.0,-79.0,47.5,287.1,2.6,-6999,,,
07/17/2012 07:00,535.37,17.5,52.6,-33.3,48.6,298.7,3.7,-6999,,,
07/17/2012 08:00,535.42,18.8,294.4,140.2,46.1,284.8,3.6,-6999,,,
07/17/2012 09:00,535.43,19.7,428.3,221.4,45.0,291.4,3.4,-6999,,,
07/17/2012 10:00,535.43,20.4,595.5,341.6,45.2,278.8,3.2,-6999,,,
07/17/2012 11:00,535.43,21.7,735.6,444.6,42.9,268.0,3.4,-6999,,,
07/17/2012 12:00,535.43,23.4,853.0,529.1,37.7,286.2,3.5,-6999,,,
07/17/2012 13:00,535.43,25.5,846.0,523.9,33.0,348.4,1.9,-6999,,,
07/17/2012 14:00,535.43,26.7,905.0,559.4,26.5,30.8,2.5,-6999,,,
07/17/2012 15:00,535.43,27.3,834.0,500.7,21.9,19.4,2.4,-6999,,,
07/17/2012 16:00,535.43,28.2,774.8,452.4,18.3,353.6,2.0,-6999,,,
07/17/2012 17:00,535.43,27.8,612.8,335.7,15.9,284.5,2.1,-6999,,,
07/17/2012 18:00,535.43,27.4,451.4,226.4,15.2,278.5,2.9,-6999,,,
07/17/2012 19:00,535.43,27.0,312.8,144.8,15.9,284.4,2.6,-6999,,,
07/17/2012 20:00,535.44,26.0,119.5,1.0,19.1,281.4,1.9,-6999,,,
07/17/2012 21:00,535.44,24.6,0.0,-97.3,20.9,265.3,1.4,-6999,,,
07/17/2012 22:00,535.44,24.3,0.0,-96.9,20.9,284.6,2.5,-6999,,,
07/17/2012 23:00,535.44,23.8,0.0,-96.9,22.5,280.3,2.7,-6999,,,
07/18/2012 00:00,535.44,23.4,0.0,-96.7,22.5,286.8,2.6,-6999,,,
07/18/2012 01:00,535.44,23.3,0.0,-95.2,21.4,272.6,2.6,-6999,,,
07/18/2012 02:00,535.44,22.9,0.0,-95.9,21.4,278.9,3.0,-6999,,,
07/18/2012 03:00,535.44,21.9,0.0,-95.6,22.6,287.9,3.0,-6999,,,
07/18/2012 04:00,535.44,21.4,0.0,-98.2,23.3,292.3,4.0,-6999,,,
07/18/2012 05:00,535.44,21.1,0.0,-99.5,23.6,296.3,4.6,-6999,,,
07/18/2012 06:00,535.44,20.9,0.0,-100.6,23.0,304.3,4.5,-6999,,,
07/18/2012 07:00,535.44,20.9,26.0,-80.6,23.2,297.8,4.9,-6999,,,
07/18/2012 08:00,535.44,18.6,297.0,127.5,34.7,134.5,0.7,-6999,,,
07/18/2012 09:00,535.44,19.4,429.8,206.8,35.2,87.2,0.7,-6999,,,
07/18/2012 10:00,535.44,20.3,598.1,328.1,41.6,69.6,1.2,-6999,,,
07/18/2012 11:00,535.44,22.9,750.3,432.5,29.6,50.5,1.6,-6999,,,
07/18/2012 12:00,535.44,25.2,855.0,503.3,23.4,32.5,1.9,-6999,,,
07/18/2012 13:00,535.44,25.2,892.0,528.6,28.5,73.7,2.3,-6999,,,
07/18/2012 14:00,535.44,25.8,892.0,528.9,29.0,77.6,2.2,-6999,,,
07/18/2012 15:00,535.44,27.0,862.0,508.4,24.0,70.4,2.5,-6999,,,
07/18/2012 16:00,535.44,27.8,760.4,433.7,21.3,56.9,2.0,-6999,,,
07/18/2012 17:00,535.44,28.1,612.8,331.5,21.5,102.5,1.9,-6999,,,
07/18/2012 18:00,535.44,28.5,441.8,212.7,19.0,85.6,1.5,-6999,,,
07/18/2012 19:00,535.44,27.4,305.3,137.3,18.4,274.0,1.4,-6999,,,
07/18/2012 20:00,535.44,26.5,125.3,5.1,18.6,246.9,1.2,-6999,,,
07/18/2012 21:00,535.44,25.0,3.2,-89.4,18.6,264.6,2.2,-6999,,,
07/18/2012 22:00,535.44,24.8,0.0,-80.9,18.0,268.3,2.1,-6999,,,
07/18/2012 23:00,535.44,24.5,0.0,-77.8,18.0,277.8,2.1,-6999,,,
07/19/2012 00:00,535.44,24.7,0.0,-68.5,17.1,275.3,2.0,-6999,,,
07/19/2012 01:00,535.44,24.8,0.0,-69.2,16.2,285.2,2.4,-6999,,,
07/19/2012 02:00,535.44,24.2,0.0,-72.8,16.9,282.8,2.6,-6999,,,
07/19/2012 03:00,535.44,23.7,0.0,-77.9,16.4,280.8,2.2,-6999,,,
07/19/2012 04:00,535.44,23.5,0.0,-65.2,15.7,267.7,1.6,-6999,,,
07/19/2012 05:00,535.44,23.0,0.0,-82.4,15.9,287.2,3.3,-6999,,,
07/19/2012 06:00,535.44,22.7,12.2,-66.1,15.8,290.2,4.1,-6999,,,
07/19/2012 07:00,535.44,22.3,72.2,-9.6,17.5,296.6,4.6,-6999,,,
07/19/2012 08:00,535.44,22.4,188.0,71.6,18.0,303.0,5.0,-6999,,,
07/19/2012 09:00,535.44,23.8,291.0,143.5,15.5,301.2,5.5,-6999,,,
07/19/2012 10:00,535.44,24.2,436.5,234.6,16.0,295.0,5.8,-6999,,,
07/19/2012 11:00,535.44,25.0,672.3,402.0,17.9,282.5,4.4,-6999,,,
07/19/2012 12:00,535.44,26.7,805.0,473.2,18.0,277.2,2.9,-6999,,,
07/19/2012 13:00,535.44,28.8,903.0,530.5,14.4,278.4,2.6,-6999,,,
07/19/2012 14:00,535.44,28.9,635.6,339.9,12.0,294.1,2.7,-6999,,,
07/19/2012 15:00,535.44,29.5,489.6,261.3,11.5,298.9,1.8,-6999,,,
07/19/2012 16:00,535.44,30.1,675.5,397.5,11.1,293.3,2.1,-6999,,,
07/19/2012 17:00,535.44,30.0,528.4,277.6,11.6,277.3,3.2,-6999,,,
07/19/2012 18:00,535.44,29.5,328.2,162.3,12.4,286.2,2.3,-6999,,,
07/19/2012 19:00,535.44,28.7,191.7,61.1,13.9,284.5,1.6,-6999,,,
07/19/2012 20:00,535.44,26.6,18.6,-51.7,18.9,331.2,1.0,-6999,,,
07/19/2012 21:00,535.44,26.1,0.0,-52.2,19.1,328.4,1.6,-6999,,,
07/19/2012 22:00,535.44,25.6,0.0,-44.8,21.5,348.7,1.5,-6999,,,
07/19/2012 23:00,535.44,24.7,0.0,-41.2,24.3,314.1,1.7,-6999,,,
07/20/2012 00:00,535.44,22.9,0.0,-58.3,27.2,240.6,0.4,-6999,,,
07/20/2012 01:00,535.44,22.0,0.0,-62.1,27.1,332.3,0.3,-6999,,,
07/20/2012 02:00,535.44,21.0,0.0,-69.7,27.5,311.6,0.5,-6999,,,
07/20/2012 03:00,535.44,21.5,0.0,-71.7,25.9,218.0,0.8,-6999,,,
07/20/2012 04:00,535.44,22.0,0.0,-64.2,27.4,263.0,1.1,-6999,,,
07/20/2012 05:00,535.44,21.7,0.0,-66.6,28.9,147.5,0.1,-6999,,,
07/20/2012 06:00,535.44,21.0,0.0,-69.7,29.9,276.8,0.3,-6999,,,
07/20/2012 07:00,535.44,20.5,60.6,-14.6,30.1,271.9,0.2,-6999,,,
07/20/2012 08:00,535.44,22.0,335.3,176.0,30.0,6.1,0.5,-6999,,,
07/20/2012 09:00,535.44,22.0,427.0,211.6,32.4,86.4,1.4,-6999,,,
07/20/2012 10:00,535.44,22.8,594.7,334.5,31.7,80.1,1.3,-6999,,,
07/20/2012 11:00,535.44,24.1,729.1,426.4,29.3,86.9,1.5,-6999,,,
07/20/2012 12:00,535.44,25.1,837.0,495.1,28.5,96.9,2.1,-6999,,,
07/20/2012 13:00,535.44,25.8,892.0,529.2,27.5,94.6,2.2,-6999,,,
07/20/2012 14:00,535.44,27.3,892.0,523.8,24.0,74.1,2.5,-6999,,,
07/20/2012 15:00,535.44,28.0,839.0,487.4,21.9,77.1,2.2,-6999,,,
07/20/2012 16:00,535.44,28.5,771.0,446.7,21.1,74.1,2.4,-6999,,,
07/20/2012 17:00,535.44,28.6,608.5,331.0,20.6,75.7,2.1,-6999,,,
07/20/2012 18:00,535.44,28.3,430.7,208.6,20.3,102.2,2.7,-6999,,,
07/20/2012 19:00,535.44,27.6,277.2,115.3,21.4,89.8,2.0,-6999,,,
07/20/2012 20:00,535.44,26.3,110.5,-5.2,23.3,106.5,1.1,-6999,,,
07/20/2012 21:00,535.44,24.0,1.1,-90.8,26.1,137.7,0.4,-6999,,,
07/20/2012 22:00,535.44,22.2,0.0,-91.5,27.0,96.4,1.1,-6999,,,
07/20/2012 23:00,535.44,21.3,0.0,-90.8,23.9,43.8,1.0,-6999,,,
07/21/2012 00:00,535.44,21.0,0.0,-86.6,23.0,312.7,0.6,-6999,,,
07/21/2012 01:00,535.44,21.0,0.0,-86.4,22.5,291.9,0.6,-6999,,,
07/21/2012 02:00,535.44,21.0,0.0,-83.8,22.0,295.5,0.4,-6999,,,
07/21/2012 03:00,535.44,19.9,0.0,-77.6,25.4,50.5,0.2,-6999,,,
07/21/2012 04:00,535.44,19.2,0.0,-77.4,28.7,272.1,0.1,-6999,,,
07/21/2012 05:00,535.44,18.8,0.0,-76.2,32.7,62.7,0.3,-6999,,,
07/21/2012 06:00,535.44,18.6,0.0,-77.9,34.8,258.3,0.3,-6999,,,
07/21/2012 07:00,535.44,19.2,23.4,-60.8,28.4,247.7,0.2,-6999,,,
07/21/2012 08:00,535.44,20.7,292.3,127.5,29.8,345.3,0.4,-6999,,,
07/21/2012 09:00,535.44,21.6,424.5,203.0,33.6,24.1,0.6,-6999,,,
07/21/2012 10:00,535.44,21.9,586.3,315.4,37.4,68.1,0.9,-6999,,,
07/21/2012 11:00,535.44,22.1,737.6,425.7,41.8,93.3,1.4,-6999,,,
07/21/2012 12:00,535.44,23.2,844.0,501.4,41.1,92.2,1.6,-6999,,,
07/21/2012 13:00,535.44,24.8,892.0,529.3,34.4,97.8,1.9,-6999,,,
07/21/2012 14:00,535.44,26.2,892.0,520.9,27.5,82.5,1.9,-6999,,,
07/21/2012 15:00,535.44,27.5,859.0,497.8,21.3,60.6,1.9,-6999,,,
07/21/2012 16:00,535.44,27.9,758.3,429.0,22.5,75.0,2.2,-6999,,,
07/21/2012 17:00,535.44,28.3,614.4,328.4,20.1,81.9,2.3,-6999,,,
07/21/2012 18:00,535.44,28.4,439.7,208.4,18.4,85.1,1.9,-6999,,,
07/21/2012 19:00,535.44,27.9,301.6,132.1,19.1,108.5,1.2,-6999,,,
07/21/2012 20:00,535.44,26.2,117.4,-1.0,19.5,206.0,0.9,-6999,,,
07/21/2012 21:00,535.44,24.1,1.1,-96.2,20.8,264.7,1.9,-6999,,,
07/21/2012 22:00,535.44,24.7,0.0,-93.9,19.4,238.8,1.5,-6999,,,
07/21/2012 23:00,535.44,24.4,0.0,-90.3,19.8,252.9,1.8,-6999,,,
07/22/2012 00:00,535.44,24.5,0.0,-88.0,19.5,257.7,1.9,-6999,,,
07/22/2012 01:00,535.44,24.5,0.0,-87.6,19.0,268.8,2.2,-6999,,,
07/22/2012 02:00,535.44,24.4,0.0,-90.1,19.4,280.4,2.9,-6999,,,
07/22/2012 03:00,535.44,24.0,0.0,-86.4,19.8,285.3,2.5,-6999,,,
07/22/2012 04:00,535.44,22.7,0.0,-77.9,21.9,240.4,0.9,-6999,,,
07/22/2012 05:00,535.44,22.7,0.0,-81.1,22.4,277.4,1.8,-6999,,,
07/22/2012 06:00,535.44,22.8,0.0,-77.1,22.5,273.8,1.8,-6999,,,
07/22/2012 07:00,535.44,22.1,25.0,-58.2,24.4,229.6,0.6,-6999,,,
07/22/2012 08:00,535.44,23.8,284.8,121.7,25.9,286.4,1.3,-6999,,,
07/22/2012 09:00,535.44,25.1,420.1,199.1,25.5,296.1,1.9,-6999,,,
07/22/2012 10:00,535.44,25.9,588.4,311.1,27.9,337.2,1.6,-6999,,,
07/22/2012 11:00,535.44,26.2,748.7,425.3,27.2,303.4,3.5,-6999,,,
07/22/2012 12:00,535.44,27.5,854.0,498.0,24.8,291.0,3.6,-6999,,,
07/22/2012 13:00,535.44,29.1,761.5,427.8,21.5,354.4,1.8,-6999,,,
07/22/2012 14:00,535.44,28.3,479.5,251.1,25.9,83.8,1.6,-6999,,,
07/22/2012 15:00,535.44,29.7,804.0,492.3,25.2,54.5,1.6,-6999,,,
07/22/2012 16:00,535.44,31.1,747.5,421.0,20.2,86.0,1.9,-6999,,,
07/22/2012 17:00,535.44,31.3,596.1,313.8,16.0,59.4,1.6,-6999,,,
07/22/2012 18:00,535.44,31.0,430.0,202.2,15.2,65.5,1.6,-6999,,,
07/22/2012 19:00,535.44,29.5,150.8,16.7,16.5,353.6,0.7,-6999,,,
07/22/2012 20:00,535.44,28.0,30.8,-37.8,19.1,319.4,1.3,-6999,,,
07/22/2012 21:00,535.44,26.6,0.0,-59.9,23.5,318.0,1.5,-6999,,,
07/22/2012 22:00,535.44,25.7,0.0,-64.3,24.7,319.1,3.4,-6999,,,
